Employee_ID,Emp_Name,Age,Department,Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1835,Eva Brown,25,DevOps,Florida,Pending,12-12-2020,90100.20313,eva.brown.emp1835@example.com,NULL,Good,0
EMP1836,Eva Williams,32,Cloud Tech,California,Inactive,17-06-2020,58877.48828,eva.williams.emp1836@example.com,3651460400,Excellent,0
EMP1837,Eva Jones,35,Admin,Illinois,Inactive,17-07-2021,85155.56,eva.jones.emp1837@example.com,4247310719,Excellent,0
EMP1838,Bob Brown,32,Admin,Illinois,Pending,05-11-2020,96140.89063,bob.brown.emp1838@example.com,1137984408,Average,1
EMP1839,Charlie Jones,35,DevOps,New York,Inactive,05-01-2021,105956.0391,charlie.jones.emp1839@example.com,7123166006,Excellent,0
EMP1840,Frank Davis,25,Admin,Illinois,Active,11-09-2024,84716.38281,frank.davis.emp1840@example.com,6762090143,Good,0
EMP1841,Grace Garcia,30,DevOps,Florida,Pending,29-07-2023,61709.82813,grace.garcia.emp1841@example.com,7340433699,Good,1
EMP1842,Frank Smith,25,DevOps,California,Active,17-04-2020,61732.03125,frank.smith.emp1842@example.com,9687304518,Average,1
EMP1843,Eva Davis,40,DevOps,Illinois,Active,16-02-2022,97845.70313,eva.davis.emp1843@example.com,5778255881,Good,1
EMP1844,Eva Jones,30,Sales,Florida,Active,14-08-2021,114905.5781,eva.jones.emp1844@example.com,5562965753,Poor,0
EMP1845,Frank Jones,32,DevOps,Texas,Active,24-12-2022,94619.6875,frank.jones.emp1845@example.com,2786561941,Good,1
EMP1846,Grace Johnson,32,DevOps,California,Inactive,07-07-2021,68696.14844,grace.johnson.emp1846@example.com,5577820581,Good,0
EMP1847,Grace Johnson,40,DevOps,Nevada,Active,12-02-2024,97032.28906,grace.johnson.emp1847@example.com,9582923615,Excellent,0
EMP1848,Frank Davis,30,HR,Illinois,Active,09-10-2023,50593.32813,frank.davis.emp1848@example.com,1880819047,Excellent,1
EMP1849,Grace Miller,25,Sales,Texas,Pending,02-07-2022,74606.14844,grace.miller.emp1849@example.com,2357155867,Good,1
EMP1850,Eva Davis,30,Cloud Tech,Texas,Pending,07-07-2020,53981.73047,eva.davis.emp1850@example.com,6395613722,Average,0
EMP1851,David Johnson,32,DevOps,Texas,Pending,02-09-2020,56047.05078,david.johnson.emp1851@example.com,NULL,Excellent,1
EMP1852,Grace Jones,32,Admin,Texas,Pending,12-01-2021,67733.5,grace.jones.emp1852@example.com,3813000412,Average,0
EMP1853,Bob Williams,40,HR,Florida,Pending,29-09-2023,103891.6406,bob.williams.emp1853@example.com,2114716559,Good,1
EMP1854,Charlie Davis,25,HR,Texas,Inactive,06-03-2022,73285.82813,charlie.davis.emp1854@example.com,9456534698,Good,1
EMP1855,Eva Jones,30,Finance,Texas,Inactive,14-02-2021,92721.13281,eva.jones.emp1855@example.com,7990707549,Poor,1
EMP1856,Heidi Williams,25,Admin,Illinois,Inactive,23-03-2021,92977.64063,heidi.williams.emp1856@example.com,4768169956,Excellent,0
EMP1857,Heidi Williams,35,Cloud Tech,Texas,Active,24-05-2020,89994.11719,heidi.williams.emp1857@example.com,NULL,Good,1
EMP1858,Heidi Johnson,25,Finance,New York,Pending,04-08-2023,50060.73047,heidi.johnson.emp1858@example.com,3176539704,Poor,0
EMP1859,Grace Davis,35,Admin,Nevada,Inactive,12-03-2022,90224.82031,grace.davis.emp1859@example.com,4873961028,Excellent,0
EMP1860,Heidi Brown,40,Finance,Florida,Pending,18-05-2024,106859.2969,heidi.brown.emp1860@example.com,NULL,Good,0
EMP1861,David Smith,25,Finance,Nevada,Inactive,05-09-2020,89707.07031,david.smith.emp1861@example.com,8049187273,Good,0
EMP1862,Frank Johnson,35,DevOps,California,Inactive,23-04-2020,94259.07813,frank.johnson.emp1862@example.com,2049561212,Excellent,1
EMP1863,Bob Johnson,35,Sales,California,Active,18-09-2024,82174.75,bob.johnson.emp1863@example.com,7730626041,Excellent,0
EMP1864,David Brown,30,Sales,Texas,Inactive,15-09-2023,63370.21875,david.brown.emp1864@example.com,3597371121,Excellent,0
EMP1865,Bob Smith,35,Finance,Texas,Pending,15-06-2022,101472.6875,bob.smith.emp1865@example.com,2990775607,Good,1
EMP1866,David Jones,25,DevOps,Illinois,Active,28-09-2022,77213.72656,david.jones.emp1866@example.com,5816704685,Good,0
EMP1867,Eva Miller,40,Sales,Florida,Active,16-03-2020,73749.96094,eva.miller.emp1867@example.com,1114576831,Poor,1
EMP1868,Alice Davis,40,Cloud Tech,New York,Pending,28-09-2023,86618.36719,alice.davis.emp1868@example.com,1021923784,Average,0
EMP1869,Charlie Miller,32,Admin,Texas,Active,15-02-2024,59911.32813,charlie.miller.emp1869@example.com,8471296179,Excellent,1
EMP1870,Heidi Jones,32,Cloud Tech,New York,Pending,21-08-2023,59137.64063,heidi.jones.emp1870@example.com,3324260507,Good,0
EMP1871,Alice Garcia,35,Cloud Tech,Florida,Pending,15-12-2020,108474.6484,alice.garcia.emp1871@example.com,NULL,Good,1
EMP1872,Bob Johnson,25,Finance,Illinois,Pending,27-03-2021,54417.71094,bob.johnson.emp1872@example.com,3733777311,Excellent,0
EMP1873,Frank Smith,40,HR,Texas,Pending,25-03-2023,88211.9375,frank.smith.emp1873@example.com,6881228216,Average,0
EMP1874,David Johnson,25,Sales,New York,Inactive,09-05-2020,58452.17969,david.johnson.emp1874@example.com,8192365345,Excellent,1
EMP1875,Grace Williams,30,DevOps,California,Pending,03-12-2020,80706.28125,grace.williams.emp1875@example.com,NULL,Average,1
EMP1876,Alice Johnson,30,Cloud Tech,Nevada,Pending,09-02-2022,85155.56,alice.johnson.emp1876@example.com,9327986238,Good,1
EMP1877,Heidi Johnson,25,Cloud Tech,Texas,Active,01-07-2020,99471.89063,heidi.johnson.emp1877@example.com,8471690617,Average,1
EMP1878,Eva Jones,40,DevOps,Florida,Pending,16-09-2020,64431.21875,eva.jones.emp1878@example.com,1205464753,Poor,0
EMP1879,Heidi Jones,40,Admin,New York,Pending,17-11-2023,52633.48047,heidi.jones.emp1879@example.com,8954787697,Good,0
EMP1880,Heidi Jones,32,Cloud Tech,Nevada,Inactive,13-12-2021,79315.00781,heidi.jones.emp1880@example.com,9992751757,Poor,1
EMP1881,David Miller,25,Sales,Texas,Pending,11-01-2022,110391.1719,david.miller.emp1881@example.com,8914444982,Excellent,0
EMP1882,David Williams,40,DevOps,Nevada,Active,20-07-2021,53714.82813,david.williams.emp1882@example.com,5539354357,Excellent,1
EMP1883,Charlie Garcia,40,Finance,New York,Active,04-10-2023,114587.1094,charlie.garcia.emp1883@example.com,6449639242,Excellent,1
EMP1884,Frank Garcia,35,Admin,Florida,Inactive,15-11-2021,93177.35156,frank.garcia.emp1884@example.com,5885379820,Average,0
EMP1885,Heidi Jones,25,Cloud Tech,Nevada,Active,05-01-2023,62312.12891,heidi.jones.emp1885@example.com,4339527535,Good,0
EMP1886,Heidi Smith,32,Cloud Tech,Texas,Active,17-01-2024,81137.46094,heidi.smith.emp1886@example.com,7497852490,Excellent,0
EMP1887,Grace Miller,30,DevOps,Nevada,Inactive,16-04-2021,104528.2734,grace.miller.emp1887@example.com,4168601346,Excellent,0
EMP1888,Bob Brown,30,DevOps,Florida,Active,08-02-2022,112395.5625,bob.brown.emp1888@example.com,7894896339,Good,0
EMP1889,Heidi Smith,25,Finance,New York,Active,02-06-2023,81849.35938,heidi.smith.emp1889@example.com,6791766511,Excellent,0
EMP1890,Charlie Davis,40,DevOps,New York,Pending,04-01-2022,118288.9063,charlie.davis.emp1890@example.com,2150014187,Poor,0
EMP1891,Charlie Davis,25,DevOps,Illinois,Active,28-07-2021,59555.10156,charlie.davis.emp1891@example.com,4216309000,Good,1
EMP1892,Heidi Smith,40,Admin,California,Active,20-12-2024,70661.3125,heidi.smith.emp1892@example.com,5944633398,Good,1
EMP1893,Charlie Jones,32,Sales,New York,Active,23-04-2022,109988.1563,charlie.jones.emp1893@example.com,9485320894,Good,1
EMP1894,David Brown,32,Finance,Florida,Inactive,30-01-2020,101101.2422,david.brown.emp1894@example.com,3263890218,Poor,1
EMP1895,David Brown,30,HR,Florida,Pending,31-03-2021,112427.5781,david.brown.emp1895@example.com,9471136336,Good,1
EMP1896,Charlie Miller,32,Cloud Tech,Florida,Active,23-03-2020,119389.1484,charlie.miller.emp1896@example.com,9223410345,Poor,0
EMP1897,Alice Brown,40,Sales,Florida,Inactive,16-07-2024,105861.2266,alice.brown.emp1897@example.com,9967331166,Good,1
EMP1898,Heidi Davis,40,Admin,Texas,Pending,22-03-2024,50869.60938,heidi.davis.emp1898@example.com,7269608436,Average,1
EMP1899,David Williams,30,HR,California,Active,19-08-2023,85155.56,david.williams.emp1899@example.com,6855078966,Excellent,1
EMP1900,Eva Jones,30,DevOps,Florida,Pending,10-03-2024,90856.21094,eva.jones.emp1900@example.com,9352196262,Average,1
EMP1901,Heidi Brown,30,DevOps,Florida,Active,05-06-2024,111008.6328,heidi.brown.emp1901@example.com,3556434368,Excellent,1
EMP1902,Alice Miller,25,Finance,Nevada,Inactive,23-12-2022,52289.98828,alice.miller.emp1902@example.com,7093170694,Poor,1
EMP1903,Eva Davis,32,Sales,Illinois,Active,01-06-2024,97926.5625,eva.davis.emp1903@example.com,5607676163,Average,1
EMP1904,Frank Williams,25,Sales,Nevada,Inactive,23-12-2024,53609.37891,frank.williams.emp1904@example.com,5345472238,Good,0
EMP1905,Heidi Johnson,32,Cloud Tech,California,Inactive,24-12-2020,95372.09375,heidi.johnson.emp1905@example.com,8983065030,Excellent,0
EMP1906,David Johnson,30,HR,New York,Pending,20-08-2020,95432.6875,david.johnson.emp1906@example.com,2198041846,Excellent,1
EMP1907,David Williams,30,HR,California,Inactive,28-10-2022,97615.86719,david.williams.emp1907@example.com,2426423641,Average,0
EMP1908,Bob Davis,35,HR,Florida,Inactive,23-10-2022,86867.78125,bob.davis.emp1908@example.com,8131909247,Poor,0
EMP1909,Eva Miller,40,Sales,California,Pending,20-11-2023,106615.7109,eva.miller.emp1909@example.com,7623039110,Average,0
EMP1910,Bob Williams,30,Finance,Texas,Active,11-03-2022,112856.2109,bob.williams.emp1910@example.com,4281785227,Poor,0
EMP1911,Bob Jones,25,Admin,California,Active,28-11-2023,60356.78125,bob.jones.emp1911@example.com,2305248087,Poor,1
EMP1912,David Jones,32,DevOps,Texas,Inactive,03-05-2022,117870.2188,david.jones.emp1912@example.com,NULL,Excellent,0
EMP1913,Charlie Johnson,40,HR,Florida,Inactive,19-02-2024,95127.90625,charlie.johnson.emp1913@example.com,5947372131,Average,0
EMP1914,Bob Brown,25,Admin,Illinois,Pending,18-11-2021,78818.42188,bob.brown.emp1914@example.com,9016204786,Average,0
EMP1915,Frank Miller,40,Sales,Nevada,Pending,21-12-2022,108933.5469,frank.miller.emp1915@example.com,6886878598,Poor,1
EMP1916,Eva Johnson,32,Admin,California,Active,04-06-2024,68200.52344,eva.johnson.emp1916@example.com,6486287202,Average,1
EMP1917,Eva Brown,25,Admin,California,Inactive,22-07-2022,116934.9688,eva.brown.emp1917@example.com,1954196663,Good,1
EMP1918,Charlie Brown,32,HR,New York,Active,14-09-2024,99567.78125,charlie.brown.emp1918@example.com,5057303626,Good,1
EMP1919,Charlie Garcia,30,Admin,Texas,Active,10-10-2021,90216.75781,charlie.garcia.emp1919@example.com,9246320373,Average,1
EMP1920,Frank Jones,30,Admin,Illinois,Pending,12-03-2020,96588.72656,frank.jones.emp1920@example.com,7677537259,Average,1
EMP1921,Charlie Davis,35,Finance,Illinois,Active,28-12-2022,71109.17969,charlie.davis.emp1921@example.com,3214505765,Poor,1
EMP1922,Grace Smith,40,Admin,Florida,Inactive,15-11-2020,50300.60156,grace.smith.emp1922@example.com,1945887070,Good,0
EMP1923,Frank Davis,35,Finance,California,Pending,27-09-2023,60295.83984,frank.davis.emp1923@example.com,5534820127,Good,0
EMP1924,Heidi Smith,35,DevOps,Texas,Pending,07-09-2022,113012.2109,heidi.smith.emp1924@example.com,4008385075,Excellent,0
EMP1925,Bob Williams,35,Cloud Tech,Florida,Pending,18-09-2024,65425.53906,bob.williams.emp1925@example.com,5975954507,Poor,1
EMP1926,Frank Jones,25,Sales,Nevada,Active,09-04-2023,86850.36719,frank.jones.emp1926@example.com,9177680897,Excellent,1
EMP1927,Eva Brown,30,Cloud Tech,Texas,Pending,05-10-2024,81182.07031,eva.brown.emp1927@example.com,1265742230,Good,1
EMP1928,Bob Miller,32,Finance,New York,Inactive,12-10-2021,92222.03125,bob.miller.emp1928@example.com,9646300401,Poor,1
EMP1929,Alice Smith,35,Finance,New York,Pending,14-10-2024,79934.82813,alice.smith.emp1929@example.com,3693626893,Average,1
EMP1930,Alice Davis,35,HR,California,Inactive,01-07-2022,111201.1172,alice.davis.emp1930@example.com,3012047136,Poor,0
EMP1931,Heidi Brown,40,Finance,California,Active,08-07-2024,100960.0469,heidi.brown.emp1931@example.com,2711759573,Average,0
EMP1932,Grace Smith,30,Sales,Illinois,Active,21-10-2020,64544.87109,grace.smith.emp1932@example.com,9885582983,Average,1
EMP1933,Frank Smith,25,Sales,Florida,Active,14-01-2020,78662.24219,frank.smith.emp1933@example.com,9330674583,Poor,1
EMP1934,Grace Garcia,30,Sales,Florida,Pending,09-03-2023,102867.0625,grace.garcia.emp1934@example.com,7609441282,Average,1
EMP1935,Charlie Smith,40,HR,Illinois,Inactive,27-03-2020,107595.9531,charlie.smith.emp1935@example.com,3372188565,Excellent,1
EMP1936,Eva Miller,40,Sales,Nevada,Inactive,04-04-2021,85155.56,eva.miller.emp1936@example.com,6954132970,Good,0
EMP1937,Eva Jones,35,DevOps,Nevada,Inactive,11-09-2020,95766.90625,eva.jones.emp1937@example.com,5066626704,Average,1
EMP1938,Grace Miller,30,Finance,Nevada,Pending,16-05-2021,51990.98047,grace.miller.emp1938@example.com,5143776935,Excellent,1
EMP1939,Heidi Johnson,25,Sales,Nevada,Inactive,05-04-2023,83634.00781,heidi.johnson.emp1939@example.com,6343925294,Average,1
EMP1940,Eva Brown,40,DevOps,Texas,Inactive,15-11-2022,85155.56,eva.brown.emp1940@example.com,9611110285,Good,1
EMP1941,Eva Jones,30,Sales,Texas,Active,16-10-2021,82273.07813,eva.jones.emp1941@example.com,7120072023,Excellent,0
EMP1942,Frank Garcia,30,Cloud Tech,California,Inactive,09-05-2022,94537.29688,frank.garcia.emp1942@example.com,5591024509,Good,1
EMP1943,Alice Jones,35,HR,Illinois,Pending,06-06-2020,85970.64844,alice.jones.emp1943@example.com,9109032670,Good,1
EMP1944,Charlie Jones,25,Sales,New York,Pending,22-10-2021,111071.0234,charlie.jones.emp1944@example.com,4949819420,Excellent,0
EMP1945,Eva Davis,35,DevOps,Nevada,Pending,12-01-2022,56708.33984,eva.davis.emp1945@example.com,7942817933,Excellent,0
EMP1946,Charlie Jones,25,Admin,Illinois,Inactive,02-02-2022,104516.5469,charlie.jones.emp1946@example.com,NULL,Excellent,0
EMP1947,Charlie Garcia,25,Admin,New York,Pending,28-03-2021,108210.1484,charlie.garcia.emp1947@example.com,6634533721,Poor,1
EMP1948,Bob Miller,40,Finance,Texas,Active,03-08-2024,85155.56,bob.miller.emp1948@example.com,NULL,Excellent,1
EMP1949,Frank Jones,35,DevOps,California,Active,31-07-2024,80935.64844,frank.jones.emp1949@example.com,1455937660,Excellent,0
EMP1950,Frank Williams,30,DevOps,California,Active,04-03-2024,107020.1875,frank.williams.emp1950@example.com,8943705262,Excellent,0
EMP1951,Charlie Brown,30,HR,New York,Active,23-09-2020,118677.6719,charlie.brown.emp1951@example.com,5100462775,Excellent,0
EMP1952,Bob Jones,25,Cloud Tech,Florida,Inactive,28-03-2020,63744.57031,bob.jones.emp1952@example.com,5725659201,Average,0
EMP1953,Alice Brown,40,Cloud Tech,California,Active,15-05-2020,85155.56,alice.brown.emp1953@example.com,4617520237,Poor,0
EMP1954,Bob Williams,25,Sales,New York,Pending,13-02-2021,62934.73047,bob.williams.emp1954@example.com,9743260054,Good,0
EMP1955,Bob Williams,30,DevOps,California,Pending,13-12-2021,74654.22656,bob.williams.emp1955@example.com,9550178331,Excellent,1
EMP1956,David Brown,32,Sales,Texas,Active,05-08-2024,85155.56,david.brown.emp1956@example.com,5848689992,Average,1
EMP1957,David Smith,30,HR,New York,Pending,09-01-2020,118150.5938,david.smith.emp1957@example.com,6079848703,Average,1
EMP1958,David Johnson,32,DevOps,Florida,Inactive,30-11-2023,91256.64063,david.johnson.emp1958@example.com,5069176798,Average,0
EMP1959,Bob Davis,30,HR,Florida,Inactive,14-03-2021,85997.57031,bob.davis.emp1959@example.com,3593744038,Good,0
EMP1960,Frank Smith,25,Finance,Texas,Pending,05-10-2020,84707.11719,frank.smith.emp1960@example.com,4640830372,Excellent,0
EMP1961,Eva Smith,32,DevOps,Texas,Active,02-11-2021,84559.89844,eva.smith.emp1961@example.com,6060148859,Poor,0
EMP1962,Heidi Miller,32,DevOps,California,Pending,18-09-2024,81076.90625,heidi.miller.emp1962@example.com,8490793883,Poor,0
EMP1963,Eva Davis,40,Admin,Texas,Inactive,22-10-2023,85155.56,eva.davis.emp1963@example.com,1368528305,Average,0
EMP1964,Heidi Davis,25,Finance,Florida,Pending,10-09-2023,97356.3125,heidi.davis.emp1964@example.com,1537012423,Good,1
EMP1965,Grace Smith,40,DevOps,Illinois,Active,27-02-2024,114770.3203,grace.smith.emp1965@example.com,4626325143,Good,1
EMP1966,Bob Jones,35,Admin,California,Active,03-05-2023,109082.0703,bob.jones.emp1966@example.com,8811210313,Good,0
EMP1967,David Miller,40,DevOps,Florida,Inactive,15-04-2024,99944.57031,david.miller.emp1967@example.com,2175188780,Poor,1
EMP1968,Eva Miller,40,HR,Florida,Pending,20-05-2023,116509.7188,eva.miller.emp1968@example.com,7941515262,Average,0
EMP1969,Eva Williams,30,Finance,Texas,Active,28-05-2021,84253.89844,eva.williams.emp1969@example.com,8409112251,Excellent,1
EMP1970,Charlie Garcia,25,Cloud Tech,Nevada,Active,27-08-2024,54776.01172,charlie.garcia.emp1970@example.com,8837505660,Poor,0
EMP1971,Charlie Davis,40,Sales,Nevada,Inactive,08-11-2020,71192.67969,charlie.davis.emp1971@example.com,8632397912,Average,0
EMP1972,Bob Smith,32,Finance,Florida,Active,24-08-2021,96346.53125,bob.smith.emp1972@example.com,7876553006,Average,1
EMP1973,Eva Williams,32,HR,Illinois,Pending,06-02-2020,116680.6328,eva.williams.emp1973@example.com,3095055604,Excellent,1
EMP1974,Grace Brown,25,Finance,Florida,Inactive,12-10-2024,76343.5625,grace.brown.emp1974@example.com,7121988191,Excellent,0
EMP1975,Alice Johnson,30,Sales,Nevada,Inactive,16-12-2024,99424.14063,alice.johnson.emp1975@example.com,7788519052,Excellent,0
EMP1976,Charlie Garcia,35,DevOps,Florida,Inactive,13-04-2024,57656.73828,charlie.garcia.emp1976@example.com,4864010423,Good,1
EMP1977,Heidi Garcia,40,Sales,New York,Pending,24-04-2020,77396.9375,heidi.garcia.emp1977@example.com,6245618516,Excellent,1
EMP1978,Grace Garcia,32,DevOps,California,Inactive,18-10-2021,54299.67969,grace.garcia.emp1978@example.com,4460045211,Average,0
EMP1979,Charlie Miller,35,HR,Nevada,Pending,25-02-2020,103563.5781,charlie.miller.emp1979@example.com,8991511454,Excellent,1
EMP1980,Grace Brown,25,Finance,California,Inactive,23-04-2022,74588.85156,grace.brown.emp1980@example.com,1293913043,Average,0
EMP1981,David Garcia,30,DevOps,California,Pending,22-06-2020,113727.2266,david.garcia.emp1981@example.com,8818984840,Poor,0
EMP1982,Eva Brown,25,HR,New York,Active,07-01-2023,72828.17969,eva.brown.emp1982@example.com,6046154020,Good,0
EMP1983,Grace Jones,32,Sales,Florida,Inactive,11-02-2020,98717.09375,grace.jones.emp1983@example.com,1901707567,Poor,0
EMP1984,Frank Garcia,40,Sales,Florida,Inactive,18-03-2023,56840.80078,frank.garcia.emp1984@example.com,1429831521,Poor,1
EMP1985,David Johnson,35,Finance,Illinois,Pending,26-11-2021,61663.91016,david.johnson.emp1985@example.com,9107322835,Average,1
EMP1986,Grace Brown,30,Finance,Nevada,Active,17-09-2024,109523.3984,grace.brown.emp1986@example.com,NULL,Poor,1
EMP1987,Eva Brown,25,HR,Illinois,Inactive,05-07-2024,65812.02344,eva.brown.emp1987@example.com,3963845268,Average,1
EMP1988,Bob Johnson,32,Cloud Tech,Illinois,Inactive,13-07-2021,54708.87891,bob.johnson.emp1988@example.com,6944391648,Excellent,1
EMP1989,Heidi Garcia,40,Admin,California,Active,27-08-2023,107661.7266,heidi.garcia.emp1989@example.com,7016934291,Excellent,1
EMP1990,Eva Johnson,40,DevOps,Illinois,Inactive,13-02-2021,79002,eva.johnson.emp1990@example.com,9132033015,Average,1
EMP1991,Heidi Brown,32,Admin,Texas,Pending,11-12-2023,86135.6875,heidi.brown.emp1991@example.com,2341903105,Excellent,0
EMP1992,Heidi Johnson,30,DevOps,Nevada,Inactive,02-07-2021,115601.3984,heidi.johnson.emp1992@example.com,1537221555,Good,1
EMP1993,Grace Brown,32,DevOps,Nevada,Active,05-12-2022,64045.35938,grace.brown.emp1993@example.com,6847323652,Poor,1
EMP1994,David Brown,30,DevOps,Nevada,Inactive,24-09-2024,80477.21094,david.brown.emp1994@example.com,3774604066,Good,0
EMP1995,Bob Jones,30,Finance,California,Inactive,16-08-2023,61240.89844,bob.jones.emp1995@example.com,2007843613,Poor,1
EMP1996,David Smith,40,Admin,Texas,Active,28-01-2021,51939.28906,david.smith.emp1996@example.com,2442607818,Excellent,1
EMP1997,Eva Brown,40,Finance,Illinois,Inactive,14-05-2022,95284.53906,eva.brown.emp1997@example.com,7543734763,Good,0
EMP1998,Charlie Garcia,35,Admin,Texas,Inactive,05-06-2024,106247.6719,charlie.garcia.emp1998@example.com,2737203762,Excellent,1
EMP1999,Charlie Williams,25,DevOps,Florida,Active,23-04-2020,110170.8828,charlie.williams.emp1999@example.com,8821458413,Poor,1
EMP2000,Charlie Miller,25,HR,Nevada,Pending,10-06-2024,52615.44141,charlie.miller.emp2000@example.com,8460191343,Average,1
EMP2001,Eva Davis,30,DevOps,Illinois,Inactive,18-04-2020,82547.25781,eva.davis.emp2001@example.com,3899827801,Average,0
EMP2002,Bob Smith,35,Finance,Illinois,Pending,29-06-2020,63049.21875,bob.smith.emp2002@example.com,NULL,Good,1
EMP2003,Frank Smith,35,HR,California,Pending,15-02-2023,115229.1172,frank.smith.emp2003@example.com,1464493698,Excellent,1
EMP2004,Grace Smith,25,DevOps,Illinois,Pending,15-06-2023,60687.62891,grace.smith.emp2004@example.com,9516793349,Excellent,0
EMP2005,Frank Jones,30,Finance,Illinois,Inactive,19-03-2022,67492.72656,frank.jones.emp2005@example.com,5573857367,Good,1
EMP2006,Grace Brown,32,HR,Illinois,Inactive,25-10-2023,77821.78906,grace.brown.emp2006@example.com,NULL,Average,0
EMP2007,Charlie Jones,35,DevOps,Texas,Active,14-07-2022,69146.95313,charlie.jones.emp2007@example.com,6811872332,Poor,0
EMP2008,Grace Brown,35,Admin,Nevada,Inactive,12-03-2022,90224.82031,grace.brown.emp2008@example.com,5104096148,Good,1
EMP2009,David Garcia,32,Finance,Illinois,Pending,11-06-2024,62603.98047,david.garcia.emp2009@example.com,7315391148,Poor,0
EMP2010,Bob Jones,35,Sales,Nevada,Active,10-06-2024,71148.27344,bob.jones.emp2010@example.com,8307482072,Average,0
EMP2011,David Jones,40,Admin,California,Inactive,21-09-2022,52031.73828,david.jones.emp2011@example.com,6511893939,Excellent,1
EMP2012,Grace Miller,35,DevOps,Florida,Inactive,15-04-2023,85155.56,grace.miller.emp2012@example.com,6557820189,Average,0
EMP2013,Eva Williams,32,HR,Illinois,Pending,06-02-2020,116680.6328,eva.williams.emp2013@example.com,4322302332,Good,0
EMP2014,Grace Jones,30,Finance,Nevada,Pending,16-05-2021,51990.98047,grace.jones.emp2014@example.com,2470739200,Excellent,1
EMP2015,David Miller,30,HR,California,Active,19-08-2023,85155.56,david.miller.emp2015@example.com,3546212759,Good,1
EMP2016,David Johnson,30,Cloud Tech,Texas,Inactive,07-11-2021,100215.0625,david.johnson.emp2016@example.com,2508261122,Good,1
EMP2017,Charlie Williams,40,Finance,New York,Active,04-10-2023,114587.1094,charlie.williams.emp2017@example.com,1261632487,Average,0
EMP2018,Alice Garcia,30,HR,Florida,Inactive,16-12-2024,71318.78906,alice.garcia.emp2018@example.com,8995729892,Good,1
EMP2019,Heidi Jones,30,DevOps,Illinois,Pending,22-02-2021,77764.24219,heidi.jones.emp2019@example.com,7629745492,Average,0
